 PageNo, Speed, Length, RealPower, SetFrequency, SetDuty, SetPower, GateOnTime, WorkingTime
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 13:22:44.048
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 13:22:46.688
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 13:22:53.090
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 13:22:55.668
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 13:22:59.152
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 13:23:01.798
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 13:23:05.312
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 13:23:07.902
31,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:12.248
32,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:13.796
33,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:16.868
34,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:18.596
35,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:22.074
36,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:23.812
37,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:25.490
38,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:28.530
39,30,19.4,682,1000,100,38,650, 2022-02-11 13:23:30.022
1,250,241.1,1660,1000,100,82,1154, 2022-02-11 13:36:27.398
2,250,241.2,1685,1000,100,83,1670, 2022-02-11 13:36:30.600
3,250,241.1,1667,1000,100,82,1153, 2022-02-11 13:36:33.344
4,250,241.2,1690,1000,100,83,1670, 2022-02-11 13:36:36.590
5,250,241.1,1670,1000,100,82,1154, 2022-02-11 13:36:39.386
6,250,241.2,1694,1000,100,83,1670, 2022-02-11 13:36:42.598
7,250,241.1,1669,1000,100,82,1153, 2022-02-11 13:36:48.334
8,250,241.2,1694,1000,100,83,1670, 2022-02-11 13:36:51.662
9,250,241.1,1673,1000,100,82,1154, 2022-02-11 13:36:54.490
10,250,241.2,1697,1000,100,83,1670, 2022-02-11 13:36:57.732
11,250,241.1,1674,1000,100,82,1154, 2022-02-11 13:37:00.542
12,250,241.2,1698,1000,100,83,1670, 2022-02-11 13:37:03.824
13,30,19.4,682,1000,100,38,650, 2022-02-11 13:37:08.402
14,30,19.4,680,1000,100,38,650, 2022-02-11 13:37:10.082
15,30,19.4,680,1000,100,38,650, 2022-02-11 13:37:13.018
16,30,19.4,680,1000,100,38,650, 2022-02-11 13:37:16.316
17,30,19.4,680,1000,100,38,650, 2022-02-11 13:37:18.010
18,30,19.4,680,1000,100,38,650, 2022-02-11 13:37:19.806
19,250,241.1,1689,1000,100,83,1670, 2022-02-11 13:37:40.178
20,250,241.2,1671,1000,100,82,1154, 2022-02-11 13:37:42.792
21,250,241.1,1695,1000,100,83,1670, 2022-02-11 13:37:46.224
22,250,241.2,1674,1000,100,82,1154, 2022-02-11 13:37:48.992
23,250,241.1,1697,1000,100,83,1670, 2022-02-11 13:37:52.412
24,250,241.2,1677,1000,100,82,1154, 2022-02-11 13:37:54.998
25,250,241.1,1695,1000,100,83,1670, 2022-02-11 13:38:01.406
26,250,241.2,1677,1000,100,82,1154, 2022-02-11 13:38:04.124
27,250,241.1,1699,1000,100,83,1670, 2022-02-11 13:38:07.608
28,250,241.2,1678,1000,100,82,1154, 2022-02-11 13:38:10.310
29,250,241.1,1700,1000,100,83,1670, 2022-02-11 13:38:13.788
30,250,241.2,1679,1000,100,82,1154, 2022-02-11 13:38:16.412
31,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:20.744
32,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:22.276
33,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:25.342
34,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:27.114
35,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:30.566
36,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:32.264
37,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:33.986
38,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:36.994
39,30,19.4,682,1000,100,38,650, 2022-02-11 13:38:38.492
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 13:39:25.529
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 13:39:28.839
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 13:39:31.687
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 13:39:35.015
5,250,241.1,1674,1000,100,82,1154, 2022-02-11 13:39:37.767
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 13:39:41.047
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 13:39:46.849
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 13:39:50.121
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 13:39:52.945
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 13:39:56.203
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 13:39:58.979
12,250,241.2,1700,1000,100,83,1670, 2022-02-11 13:40:02.209
13,30,19.4,682,1000,100,38,650, 2022-02-11 13:40:06.679
14,30,19.4,682,1000,100,38,650, 2022-02-11 13:40:08.413
15,30,19.4,682,1000,100,38,650, 2022-02-11 13:40:11.295
16,30,19.4,682,1000,100,38,650, 2022-02-11 13:40:14.631
17,30,19.4,682,1000,100,38,650, 2022-02-11 13:40:16.375
18,30,19.4,682,1000,100,38,650, 2022-02-11 13:40:18.083
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 13:40:39.081
20,250,241.2,1673,1000,100,82,1154, 2022-02-11 13:40:41.729
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 13:40:45.221
22,250,241.2,1677,1000,100,82,1154, 2022-02-11 13:40:47.785
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 13:40:51.229
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 13:40:53.943
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 13:41:00.509
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 13:41:03.289
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 13:41:06.745
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 13:41:09.413
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 13:41:12.861
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 13:41:15.463
31,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:19.831
32,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:21.507
33,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:24.571
34,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:26.291
35,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:29.767
36,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:31.453
37,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:33.187
38,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:36.173
39,30,19.4,682,1000,100,38,650, 2022-02-11 13:41:37.651
1,250,241.1,1660,1000,100,82,1154, 2022-02-11 14:19:15.716
2,250,241.2,1685,1000,100,83,1670, 2022-02-11 14:19:18.974
3,250,241.1,1666,1000,100,82,1153, 2022-02-11 14:19:21.716
4,250,241.2,1690,1000,100,83,1670, 2022-02-11 14:19:25.012
5,250,241.1,1670,1000,100,82,1154, 2022-02-11 14:19:27.824
6,250,241.2,1693,1000,100,83,1670, 2022-02-11 14:19:31.112
7,250,241.1,1667,1000,100,82,1153, 2022-02-11 14:19:36.928
8,250,241.2,1693,1000,100,83,1670, 2022-02-11 14:19:40.220
9,250,241.1,1671,1000,100,82,1154, 2022-02-11 14:19:43.066
10,250,241.2,1695,1000,100,83,1670, 2022-02-11 14:19:46.306
11,250,241.1,1674,1000,100,82,1154, 2022-02-11 14:19:49.120
12,250,241.2,1697,1000,100,83,1670, 2022-02-11 14:19:52.430
13,30,19.4,680,1000,100,38,650, 2022-02-11 14:19:56.872
14,30,19.4,680,1000,100,38,650, 2022-02-11 14:19:58.556
15,30,19.4,680,1000,100,38,650, 2022-02-11 14:20:01.516
16,30,19.4,680,1000,100,38,650, 2022-02-11 14:20:04.916
17,30,19.4,680,1000,100,38,650, 2022-02-11 14:20:06.684
18,30,19.4,680,1000,100,38,650, 2022-02-11 14:20:08.392
19,250,241.1,1688,1000,100,83,1670, 2022-02-11 14:20:29.078
20,250,241.2,1671,1000,100,82,1154, 2022-02-11 14:20:31.636
21,250,241.1,1694,1000,100,83,1670, 2022-02-11 14:20:35.076
22,250,241.2,1674,1000,100,82,1154, 2022-02-11 14:20:37.676
23,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:20:41.138
24,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:20:43.838
25,250,241.1,1695,1000,100,83,1670, 2022-02-11 14:20:50.268
26,250,241.2,1675,1000,100,82,1154, 2022-02-11 14:20:52.856
27,250,241.1,1698,1000,100,83,1670, 2022-02-11 14:20:56.318
28,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:20:59.024
29,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:21:02.578
30,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:21:05.268
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:09.698
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:11.252
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:14.330
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:16.094
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:19.620
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:21.364
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:23.072
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:21:26.054
39,30,19.4,680,1000,100,38,650, 2022-02-11 14:21:27.504
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 14:22:15.301
2,250,241.2,1690,1000,100,83,1670, 2022-02-11 14:22:18.557
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 14:22:21.339
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 14:22:24.599
5,250,241.1,1674,1000,100,82,1154, 2022-02-11 14:22:27.299
6,250,241.2,1697,1000,100,83,1670, 2022-02-11 14:22:30.597
7,250,241.1,1671,1000,100,82,1153, 2022-02-11 14:22:36.497
8,250,241.2,1697,1000,100,83,1670, 2022-02-11 14:22:39.707
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 14:22:42.449
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 14:22:45.709
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 14:22:48.509
12,250,241.2,1700,1000,100,83,1670, 2022-02-11 14:22:51.795
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:22:56.257
14,30,19.4,682,1000,100,38,650, 2022-02-11 14:22:57.993
15,30,19.4,682,1000,100,38,650, 2022-02-11 14:23:00.893
16,30,19.4,682,1000,100,38,650, 2022-02-11 14:23:04.213
17,30,19.4,682,1000,100,38,650, 2022-02-11 14:23:05.983
18,30,19.4,682,1000,100,38,650, 2022-02-11 14:23:07.693
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 14:23:28.473
20,250,241.2,1673,1000,100,82,1154, 2022-02-11 14:23:31.155
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:23:34.629
22,250,241.2,1675,1000,100,82,1154, 2022-02-11 14:23:37.297
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:23:40.713
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:23:43.409
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:23:49.903
26,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:23:52.675
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:23:56.123
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:23:58.805
29,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:24:02.351
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 14:24:04.971
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:09.227
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:10.747
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:13.835
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:15.619
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:19.127
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:20.835
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:22.543
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:25.555
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:24:27.025
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 14:25:14.595
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 14:25:18.005
3,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:25:20.833
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 14:25:24.091
5,250,241.1,1675,1000,100,82,1154, 2022-02-11 14:25:26.827
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:25:30.245
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:25:36.021
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:25:39.325
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 14:25:42.157
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 14:25:45.417
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 14:25:48.237
12,250,241.2,1700,1000,100,83,1670, 2022-02-11 14:25:51.507
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:25:56.059
14,30,19.4,682,1000,100,38,650, 2022-02-11 14:25:57.787
15,30,19.4,682,1000,100,38,650, 2022-02-11 14:26:00.711
16,30,19.4,682,1000,100,38,650, 2022-02-11 14:26:04.105
17,30,19.4,682,1000,100,38,650, 2022-02-11 14:26:05.879
18,30,19.4,682,1000,100,38,650, 2022-02-11 14:26:07.705
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 14:26:28.099
20,250,241.2,1673,1000,100,82,1154, 2022-02-11 14:26:30.789
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:26:34.319
22,250,241.2,1675,1000,100,82,1154, 2022-02-11 14:26:37.117
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:26:40.599
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:26:43.281
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:26:49.675
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:26:52.265
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:26:55.729
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:26:58.379
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 14:27:01.859
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 14:27:04.491
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:08.851
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:10.349
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:13.409
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:15.209
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:18.713
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:20.471
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:22.179
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:25.183
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:27:26.671
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 14:28:14.403
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 14:28:17.667
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 14:28:20.499
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 14:28:23.781
5,250,241.1,1674,1000,100,82,1154, 2022-02-11 14:28:26.545
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:28:29.847
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:28:35.580
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:28:38.820
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 14:28:41.598
10,250,241.2,1699,1000,100,83,1670, 2022-02-11 14:28:44.926
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 14:28:47.756
12,250,241.2,1702,1000,100,83,1670, 2022-02-11 14:28:50.996
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:28:55.572
14,30,19.4,682,1000,100,38,650, 2022-02-11 14:28:57.260
15,30,19.4,682,1000,100,38,650, 2022-02-11 14:29:00.194
16,30,19.4,682,1000,100,38,650, 2022-02-11 14:29:03.480
17,30,19.4,682,1000,100,38,650, 2022-02-11 14:29:05.186
18,30,19.4,682,1000,100,38,650, 2022-02-11 14:29:06.892
19,250,241.1,1690,1000,100,83,1670, 2022-02-11 14:29:28.462
20,250,241.2,1674,1000,100,82,1154, 2022-02-11 14:29:31.074
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:29:34.534
22,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:29:37.182
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:29:40.614
24,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:29:43.246
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:29:49.702
26,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:29:52.396
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:29:55.920
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:29:58.578
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 14:30:02.068
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 14:30:04.654
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:08.986
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:10.456
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:13.538
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:15.286
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:18.758
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:20.408
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:22.132
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:25.146
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:30:26.660
1,250,241.1,1666,1000,100,82,1154, 2022-02-11 14:31:13.104
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 14:31:16.408
3,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:31:19.226
4,250,241.2,1697,1000,100,83,1670, 2022-02-11 14:31:22.510
5,250,241.1,1675,1000,100,82,1154, 2022-02-11 14:31:25.328
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:31:28.610
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:31:34.386
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:31:37.586
9,250,241.1,1678,1000,100,82,1154, 2022-02-11 14:31:40.392
10,250,241.2,1700,1000,100,83,1670, 2022-02-11 14:31:43.600
11,250,241.1,1679,1000,100,82,1154, 2022-02-11 14:31:46.474
12,250,241.2,1702,1000,100,83,1670, 2022-02-11 14:31:49.694
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:31:54.256
14,30,19.4,682,1000,100,38,650, 2022-02-11 14:31:55.978
15,30,19.4,682,1000,100,38,650, 2022-02-11 14:31:58.894
16,30,19.4,682,1000,100,38,650, 2022-02-11 14:32:02.280
17,30,19.4,682,1000,100,38,650, 2022-02-11 14:32:03.956
18,30,19.4,682,1000,100,38,650, 2022-02-11 14:32:05.682
19,250,241.1,1692,1000,100,83,1670, 2022-02-11 14:32:26.582
20,250,241.2,1674,1000,100,82,1154, 2022-02-11 14:32:29.196
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:32:32.602
22,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:32:35.306
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:32:38.790
24,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:32:41.414
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:32:47.896
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:32:50.568
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:32:54.004
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:32:56.696
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 14:33:00.236
30,250,241.2,1680,1000,100,82,1154, 2022-02-11 14:33:02.926
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:07.446
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:08.950
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:11.980
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:13.686
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:17.130
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:18.826
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:20.552
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:23.550
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:33:25.068
1,250,241.1,1666,1000,100,82,1154, 2022-02-11 14:34:12.036
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 14:34:15.350
3,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:34:18.176
4,250,241.2,1697,1000,100,83,1670, 2022-02-11 14:34:21.354
5,250,241.1,1675,1000,100,82,1154, 2022-02-11 14:34:24.128
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:34:27.400
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:34:33.214
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:34:36.498
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 14:34:39.374
10,250,241.2,1700,1000,100,83,1670, 2022-02-11 14:34:42.648
11,250,241.1,1678,1000,100,82,1154, 2022-02-11 14:34:45.424
12,250,241.2,1702,1000,100,83,1670, 2022-02-11 14:34:48.736
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:34:53.154
14,30,19.4,682,1000,100,38,650, 2022-02-11 14:34:54.852
15,30,19.4,682,1000,100,38,650, 2022-02-11 14:34:57.792
16,30,19.4,682,1000,100,38,650, 2022-02-11 14:35:01.206
17,30,19.4,682,1000,100,38,650, 2022-02-11 14:35:02.964
18,30,19.4,682,1000,100,38,650, 2022-02-11 14:35:04.668
19,250,241.1,1692,1000,100,83,1670, 2022-02-11 14:35:25.446
20,250,241.2,1674,1000,100,82,1154, 2022-02-11 14:35:28.124
21,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:35:31.618
22,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:35:34.248
23,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:35:37.738
24,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:35:40.387
25,250,241.1,1697,1000,100,83,1670, 2022-02-11 14:35:46.839
26,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:35:49.483
27,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:35:52.909
28,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:35:55.587
29,250,241.1,1702,1000,100,83,1670, 2022-02-11 14:35:59.135
30,250,241.2,1682,1000,100,82,1154, 2022-02-11 14:36:01.759
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:06.203
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:07.715
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:10.805
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:12.607
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:16.119
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:17.799
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:19.605
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:22.611
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:36:24.157
1,250,241.1,1661,1000,100,82,1154, 2022-02-11 14:43:21.104
2,250,241.2,1685,1000,100,83,1670, 2022-02-11 14:43:24.414
3,250,241.1,1667,1000,100,82,1153, 2022-02-11 14:43:27.232
4,250,241.2,1690,1000,100,83,1670, 2022-02-11 14:43:30.522
5,250,241.1,1670,1000,100,82,1154, 2022-02-11 14:43:33.364
6,250,241.2,1694,1000,100,83,1670, 2022-02-11 14:43:36.594
7,250,241.1,1669,1000,100,82,1153, 2022-02-11 14:43:42.382
8,250,241.2,1694,1000,100,83,1670, 2022-02-11 14:43:45.674
9,250,241.1,1673,1000,100,82,1154, 2022-02-11 14:43:48.426
10,250,241.2,1697,1000,100,83,1670, 2022-02-11 14:43:51.674
11,250,241.1,1675,1000,100,82,1154, 2022-02-11 14:43:54.422
12,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:43:57.706
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:44:02.260
14,30,19.4,680,1000,100,38,650, 2022-02-11 14:44:04.014
15,30,19.4,680,1000,100,38,650, 2022-02-11 14:44:06.956
16,30,19.4,680,1000,100,38,650, 2022-02-11 14:44:10.302
17,30,19.4,680,1000,100,38,650, 2022-02-11 14:44:12.088
18,30,19.4,680,1000,100,38,650, 2022-02-11 14:44:13.782
19,250,241.1,1689,1000,100,83,1670, 2022-02-11 14:44:34.316
20,250,241.2,1671,1000,100,82,1154, 2022-02-11 14:44:36.998
21,250,241.1,1695,1000,100,83,1670, 2022-02-11 14:44:40.516
22,250,241.2,1674,1000,100,82,1154, 2022-02-11 14:44:43.188
23,250,241.1,1698,1000,100,83,1670, 2022-02-11 14:44:46.706
24,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:44:49.372
25,250,241.1,1695,1000,100,83,1670, 2022-02-11 14:44:55.758
26,250,241.2,1677,1000,100,82,1154, 2022-02-11 14:44:58.350
27,250,241.1,1699,1000,100,83,1670, 2022-02-11 14:45:01.822
28,250,241.2,1678,1000,100,82,1154, 2022-02-11 14:45:04.470
29,250,241.1,1700,1000,100,83,1670, 2022-02-11 14:45:07.934
30,250,241.2,1679,1000,100,82,1154, 2022-02-11 14:45:10.574
31,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:15.112
32,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:16.636
33,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:19.744
34,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:21.478
35,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:24.928
36,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:26.642
37,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:28.358
38,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:31.364
39,30,19.4,682,1000,100,38,650, 2022-02-11 14:45:32.856
1,250,241.1,1665,1000,100,82,1154, 2022-02-11 14:46:19.896
2,250,241.2,1692,1000,100,83,1670, 2022-02-11 14:46:23.190
3,250,241.1,1671,1000,100,82,1153, 2022-02-11 14:46:25.948
4,250,241.2,1695,1000,100,83,1670, 2022-02-11 14:46:29.168
5,250,241.1,1674,1000,100,82,1154, 2022-02-11 14:46:31.930
6,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:46:35.180
7,250,241.1,1673,1000,100,82,1153, 2022-02-11 14:46:40.958
8,250,241.2,1698,1000,100,83,1670, 2022-02-11 14:46:44.184
9,250,241.1,1677,1000,100,82,1154, 2022-02-11 14:46:46.970
10,250,241.2,1700,1000,100,83,1670, 2022-02-11 14:46:50.182
11,250,241.1,1679,1000,100,82,1154, 2022-02-11 14:46:52.932
12,250,241.2,1702,1000,100,83,1670, 2022-02-11 14:46:56.212
13,30,19.4,682,1000,100,38,650, 2022-02-11 14:47:00.772
14,30,19.4,682,1000,100,38,650, 2022-02-11 14:47:02.426
15,30,19.4,682,1000,100,38,650, 2022-02-11 14:47:05.392
16,30,19.4,682,1000,100,38,650, 2022-02-11 14:47:08.780
17,30,19.4,682,1000,100,38,650, 2022-02-11 14:47:10.458
